0.35975,0.43036-0.50028i,0.43036+0.50028i,0.11362,8.3051,0.4028,7.7574,-0.36252,7.7574,0.096108,7.2444,-0.33237,0.2618,0.11362,0.54804
0.35975,0.43031-0.50033i,0.43031+0.50033i,0.11357,8.305,0.4027,7.7574,-0.36243,7.7574,0.096063,7.2445,-0.3323,0.26169,0.11357,0.54796
0.35974,0.43025-0.50037i,0.43025+0.50037i,0.11352,8.3049,0.4026,7.7575,-0.36234,7.7575,0.096018,7.2446,-0.33222,0.26158,0.11352,0.54788
0.35974,0.4302-0.50042i,0.4302+0.50042i,0.11346,8.3048,0.4025,7.7575,-0.36225,7.7575,0.095973,7.2448,-0.33214,0.26148,0.11346,0.54779
0.35974,0.43014-0.50047i,0.43014+0.50047i,0.11341,8.3047,0.4024,7.7575,-0.36216,7.7575,0.095928,7.2449,-0.33207,0.26137,0.11341,0.54771
0.35973,0.43009-0.50052i,0.43009+0.50052i,0.11336,8.3046,0.4023,7.7576,-0.36207,7.7576,0.095883,7.245,-0.33199,0.26127,0.11336,0.54763
0.35973,0.43003-0.50056i,0.43003+0.50056i,0.11331,8.3046,0.4022,7.7576,-0.36198,7.7576,0.095838,7.2452,-0.33191,0.26116,0.11331,0.54755
0.35972,0.42997-0.50061i,0.42997+0.50061i,0.11326,8.3045,0.4021,7.7576,-0.36189,7.7576,0.095793,7.2453,-0.33183,0.26105,0.11326,0.54747
0.35972,0.42992-0.50066i,0.42992+0.50066i,0.1132,8.3044,0.402,7.7576,-0.3618,7.7576,0.095748,7.2454,-0.33176,0.26095,0.1132,0.54738
0.35972,0.42986-0.50071i,0.42986+0.50071i,0.11315,8.3043,0.4019,7.7577,-0.36171,7.7577,0.095703,7.2456,-0.33168,0.26084,0.11315,0.5473
0.35971,0.42981-0.50075i,0.42981+0.50075i,0.1131,8.3042,0.4018,7.7577,-0.36162,7.7577,0.095658,7.2457,-0.3316,0.26074,0.1131,0.54722
0.35971,0.42975-0.5008i,0.42975+0.5008i,0.11305,8.3042,0.4017,7.7577,-0.36153,7.7577,0.095613,7.2458,-0.33153,0.26063,0.11305,0.54714
0.3597,0.4297-0.50085i,0.4297+0.50085i,0.11299,8.3041,0.4016,7.7577,-0.36144,7.7577,0.095569,7.246,-0.33145,0.26053,0.11299,0.54706
0.3597,0.42964-0.5009i,0.42964+0.5009i,0.11294,8.304,0.4015,7.7578,-0.36135,7.7578,0.095524,7.2461,-0.33137,0.26042,0.11294,0.54697
0.3597,0.42959-0.50094i,0.42959+0.50094i,0.11289,8.3039,0.4014,7.7578,-0.36126,7.7578,0.095479,7.2462,-0.33129,0.26032,0.11289,0.54689
0.35969,0.42953-0.50099i,0.42953+0.50099i,0.11284,8.3038,0.4013,7.7578,-0.36117,7.7578,0.095434,7.2464,-0.33122,0.26021,0.11284,0.54681
0.35969,0.42948-0.50104i,0.42948+0.50104i,0.11279,8.3037,0.4012,7.7579,-0.36108,7.7579,0.095389,7.2465,-0.33114,0.26011,0.11279,0.54673
0.35969,0.42942-0.50109i,0.42942+0.50109i,0.11273,8.3037,0.4011,7.7579,-0.36099,7.7579,0.095344,7.2466,-0.33106,0.26,0.11273,0.54665
0.35968,0.42936-0.50114i,0.42936+0.50114i,0.11268,8.3036,0.401,7.7579,-0.3609,7.7579,0.095299,7.2468,-0.33099,0.25989,0.11268,0.54656
0.35968,0.42931-0.50118i,0.42931+0.50118i,0.11263,8.3035,0.4009,7.7579,-0.36081,7.7579,0.095255,7.2469,-0.33091,0.25979,0.11263,0.54648
0.35967,0.42925-0.50123i,0.42925+0.50123i,0.11258,8.3034,0.4008,7.758,-0.36072,7.758,0.09521,7.247,-0.33083,0.25968,0.11258,0.5464
0.35967,0.4292-0.50128i,0.4292+0.50128i,0.11253,8.3033,0.4007,7.758,-0.36063,7.758,0.095165,7.2472,-0.33076,0.25958,0.11253,0.54632
0.35967,0.42914-0.50133i,0.42914+0.50133i,0.11247,8.3033,0.4006,7.758,-0.36054,7.758,0.09512,7.2473,-0.33068,0.25948,0.11247,0.54623
0.35966,0.42909-0.50137i,0.42909+0.50137i,0.11242,8.3032,0.4005,7.7581,-0.36045,7.7581,0.095075,7.2474,-0.3306,0.25937,0.11242,0.54615
0.35966,0.42903-0.50142i,0.42903+0.50142i,0.11237,8.3031,0.4004,7.7581,-0.36036,7.7581,0.095031,7.2476,-0.33052,0.25927,0.11237,0.54607
0.35965,0.42897-0.50147i,0.42897+0.50147i,0.11232,8.303,0.4003,7.7581,-0.36027,7.7581,0.094986,7.2477,-0.33045,0.25916,0.11232,0.54599
0.35965,0.42892-0.50152i,0.42892+0.50152i,0.11227,8.3029,0.4002,7.7581,-0.36018,7.7581,0.094941,7.2478,-0.33037,0.25906,0.11227,0.54591
0.35965,0.42886-0.50157i,0.42886+0.50157i,0.11221,8.3028,0.4001,7.7582,-0.36009,7.7582,0.094896,7.248,-0.33029,0.25895,0.11221,0.54582
0.35964,0.42881-0.50161i,0.42881+0.50161i,0.11216,8.3028,0.4,7.7582,-0.36,7.7582,0.094851,7.2481,-0.33022,0.25885,0.11216,0.54574
0.35964,0.42875-0.50166i,0.42875+0.50166i,0.11211,8.3027,0.3999,7.7582,-0.35991,7.7582,0.094807,7.2482,-0.33014,0.25874,0.11211,0.54566
0.35963,0.42869-0.50171i,0.42869+0.50171i,0.11206,8.3026,0.3998,7.7582,-0.35982,7.7582,0.094762,7.2484,-0.33006,0.25864,0.11206,0.54558
0.35963,0.42864-0.50176i,0.42864+0.50176i,0.11201,8.3025,0.3997,7.7583,-0.35973,7.7583,0.094717,7.2485,-0.32998,0.25853,0.11201,0.54549
0.35963,0.42858-0.5018i,0.42858+0.5018i,0.11195,8.3024,0.3996,7.7583,-0.35964,7.7583,0.094673,7.2486,-0.32991,0.25843,0.11195,0.54541
0.35962,0.42853-0.50185i,0.42853+0.50185i,0.1119,8.3023,0.3995,7.7583,-0.35955,7.7583,0.094628,7.2488,-0.32983,0.25833,0.1119,0.54533
0.35962,0.42847-0.5019i,0.42847+0.5019i,0.11185,8.3023,0.3994,7.7584,-0.35946,7.7584,0.094583,7.2489,-0.32975,0.25822,0.11185,0.54525
0.35961,0.42841-0.50195i,0.42841+0.50195i,0.1118,8.3022,0.3993,7.7584,-0.35937,7.7584,0.094538,7.249,-0.32968,0.25812,0.1118,0.54516
0.35961,0.42836-0.502i,0.42836+0.502i,0.11175,8.3021,0.3992,7.7584,-0.35928,7.7584,0.094494,7.2492,-0.3296,0.25801,0.11175,0.54508
0.35961,0.4283-0.50204i,0.4283+0.50204i,0.11169,8.302,0.3991,7.7584,-0.35919,7.7584,0.094449,7.2493,-0.32952,0.25791,0.11169,0.545
0.3596,0.42825-0.50209i,0.42825+0.50209i,0.11164,8.3019,0.399,7.7585,-0.3591,7.7585,0.094404,7.2494,-0.32944,0.25781,0.11164,0.54492
0.3596,0.42819-0.50214i,0.42819+0.50214i,0.11159,8.3019,0.3989,7.7585,-0.35901,7.7585,0.09436,7.2496,-0.32937,0.2577,0.11159,0.54483
0.35959,0.42813-0.50219i,0.42813+0.50219i,0.11154,8.3018,0.3988,7.7585,-0.35892,7.7585,0.094315,7.2497,-0.32929,0.2576,0.11154,0.54475
0.35959,0.42808-0.50224i,0.42808+0.50224i,0.11149,8.3017,0.3987,7.7585,-0.35883,7.7585,0.09427,7.2498,-0.32921,0.2575,0.11149,0.54467
0.35959,0.42802-0.50228i,0.42802+0.50228i,0.11144,8.3016,0.3986,7.7586,-0.35874,7.7586,0.094226,7.25,-0.32914,0.25739,0.11144,0.54459
0.35958,0.42796-0.50233i,0.42796+0.50233i,0.11138,8.3015,0.3985,7.7586,-0.35865,7.7586,0.094181,7.2501,-0.32906,0.25729,0.11138,0.5445
0.35958,0.42791-0.50238i,0.42791+0.50238i,0.11133,8.3014,0.3984,7.7586,-0.35856,7.7586,0.094137,7.2503,-0.32898,0.25719,0.11133,0.54442
0.35958,0.42785-0.50243i,0.42785+0.50243i,0.11128,8.3014,0.3983,7.7587,-0.35847,7.7587,0.094092,7.2504,-0.3289,0.25708,0.11128,0.54434
0.35957,0.4278-0.50248i,0.4278+0.50248i,0.11123,8.3013,0.3982,7.7587,-0.35838,7.7587,0.094047,7.2505,-0.32883,0.25698,0.11123,0.54426
0.35957,0.42774-0.50252i,0.42774+0.50252i,0.11118,8.3012,0.3981,7.7587,-0.35829,7.7587,0.094003,7.2507,-0.32875,0.25688,0.11118,0.54417
0.35956,0.42768-0.50257i,0.42768+0.50257i,0.11112,8.3011,0.398,7.7587,-0.3582,7.7587,0.093958,7.2508,-0.32867,0.25677,0.11112,0.54409
0.35956,0.42763-0.50262i,0.42763+0.50262i,0.11107,8.301,0.3979,7.7588,-0.35811,7.7588,0.093914,7.2509,-0.32859,0.25667,0.11107,0.54401
0.35956,0.42757-0.50267i,0.42757+0.50267i,0.11102,8.3009,0.3978,7.7588,-0.35802,7.7588,0.093869,7.2511,-0.32852,0.25657,0.11102,0.54393
0.35955,0.42751-0.50272i,0.42751+0.50272i,0.11097,8.3009,0.3977,7.7588,-0.35793,7.7588,0.093824,7.2512,-0.32844,0.25646,0.11097,0.54384
0.35955,0.42746-0.50276i,0.42746+0.50276i,0.11092,8.3008,0.3976,7.7588,-0.35784,7.7588,0.09378,7.2513,-0.32836,0.25636,0.11092,0.54376
0.35954,0.4274-0.50281i,0.4274+0.50281i,0.11087,8.3007,0.3975,7.7589,-0.35775,7.7589,0.093735,7.2515,-0.32829,0.25626,0.11087,0.54368
0.35954,0.42734-0.50286i,0.42734+0.50286i,0.11081,8.3006,0.3974,7.7589,-0.35766,7.7589,0.093691,7.2516,-0.32821,0.25615,0.11081,0.5436
0.35954,0.42729-0.50291i,0.42729+0.50291i,0.11076,8.3005,0.3973,7.7589,-0.35757,7.7589,0.093646,7.2517,-0.32813,0.25605,0.11076,0.54351
0.35953,0.42723-0.50296i,0.42723+0.50296i,0.11071,8.3004,0.3972,7.759,-0.35748,7.759,0.093602,7.2519,-0.32805,0.25595,0.11071,0.54343
0.35953,0.42717-0.503i,0.42717+0.503i,0.11066,8.3004,0.3971,7.759,-0.35739,7.759,0.093557,7.252,-0.32798,0.25585,0.11066,0.54335
0.35952,0.42712-0.50305i,0.42712+0.50305i,0.11061,8.3003,0.397,7.759,-0.3573,7.759,0.093513,7.2521,-0.3279,0.25574,0.11061,0.54327
0.35952,0.42706-0.5031i,0.42706+0.5031i,0.11056,8.3002,0.3969,7.759,-0.35721,7.759,0.093468,7.2523,-0.32782,0.25564,0.11056,0.54318
0.35952,0.427-0.50315i,0.427+0.50315i,0.1105,8.3001,0.3968,7.7591,-0.35712,7.7591,0.093424,7.2524,-0.32774,0.25554,0.1105,0.5431
0.35951,0.42695-0.5032i,0.42695+0.5032i,0.11045,8.3,0.3967,7.7591,-0.35703,7.7591,0.093379,7.2525,-0.32767,0.25544,0.11045,0.54302
0.35951,0.42689-0.50325i,0.42689+0.50325i,0.1104,8.3,0.3966,7.7591,-0.35694,7.7591,0.093335,7.2527,-0.32759,0.25533,0.1104,0.54293
0.3595,0.42683-0.50329i,0.42683+0.50329i,0.11035,8.2999,0.3965,7.7592,-0.35685,7.7592,0.093291,7.2528,-0.32751,0.25523,0.11035,0.54285
0.3595,0.42677-0.50334i,0.42677+0.50334i,0.1103,8.2998,0.3964,7.7592,-0.35676,7.7592,0.093246,7.2529,-0.32744,0.25513,0.1103,0.54277
0.3595,0.42672-0.50339i,0.42672+0.50339i,0.11025,8.2997,0.3963,7.7592,-0.35667,7.7592,0.093202,7.2531,-0.32736,0.25503,0.11025,0.54269
0.35949,0.42666-0.50344i,0.42666+0.50344i,0.11019,8.2996,0.3962,7.7592,-0.35658,7.7592,0.093157,7.2532,-0.32728,0.25493,0.11019,0.5426
0.35949,0.4266-0.50349i,0.4266+0.50349i,0.11014,8.2995,0.3961,7.7593,-0.35649,7.7593,0.093113,7.2533,-0.3272,0.25482,0.11014,0.54252
0.35948,0.42655-0.50354i,0.42655+0.50354i,0.11009,8.2995,0.396,7.7593,-0.3564,7.7593,0.093068,7.2535,-0.32713,0.25472,0.11009,0.54244
0.35948,0.42649-0.50358i,0.42649+0.50358i,0.11004,8.2994,0.3959,7.7593,-0.35631,7.7593,0.093024,7.2536,-0.32705,0.25462,0.11004,0.54235
0.35948,0.42643-0.50363i,0.42643+0.50363i,0.10999,8.2993,0.3958,7.7593,-0.35622,7.7593,0.09298,7.2537,-0.32697,0.25452,0.10999,0.54227
0.35947,0.42638-0.50368i,0.42638+0.50368i,0.10994,8.2992,0.3957,7.7594,-0.35613,7.7594,0.092935,7.2539,-0.32689,0.25442,0.10994,0.54219
0.35947,0.42632-0.50373i,0.42632+0.50373i,0.10988,8.2991,0.3956,7.7594,-0.35604,7.7594,0.092891,7.254,-0.32682,0.25432,0.10988,0.54211
0.35947,0.42626-0.50378i,0.42626+0.50378i,0.10983,8.299,0.3955,7.7594,-0.35595,7.7594,0.092846,7.2541,-0.32674,0.25421,0.10983,0.54202
