0.3628362019762544,0.4317851125949386,1.0000012958600453,0.0118667455097476,0.2623242246870234,0.1240865713379020,0.0717540987528719,-0.1116779142041118,0.0717540987528719,0.0097547893082654,-0.1022699890404977,16.0922170101720425,0.7990000000000000
0.3628385567961027,0.4317839800677796,1.0000023440409993,0.0119221855047522,0.2626678864083450,0.1243795400879020,0.0716615836114421,-0.1119415860791118,0.0716615836114421,0.0098006955601763,-0.1027665069819355,16.0930965581757270,0.7989980000000001
0.3628619973039263,0.4317813979091996,0.9999925765210387,0.0124857174736309,0.2661131651924891,0.1273209463379020,0.0707326500270250,-0.1145888517041118,0.0707326500270250,0.0102674483662674,-0.1077483824344123,16.1019174068812418,0.7989780000000001
0.3628852421236188,0.4317712739441176,1.0000002751846693,0.0130594838255676,0.2695353385547750,0.1302506338379021,0.0698071130148508,-0.1172255704541119,0.0698071130148508,0.0107429143764950,-0.1127048010678404,16.1106897130836444,0.7989580000000001
0.3629082913076060,0.4317619945967867,1.0000060173416596,0.0136456646720669,0.2729480291692390,0.1331803213379021,0.0688813255926587,-0.1198622892041119,0.0688813255926587,0.0112289082797664,-0.1176553803380430,16.1194467169642337,0.7989380000000000
0.3629311448828010,0.4317535153168284,1.0000099062550092,0.0142442210842675,0.2763510896801036,0.1361100088379022,0.0679552857568456,-0.1224990079541120,0.0679552857568456,0.0117254071495321,-0.1225999606523426,16.1281881114266277,0.7989180000000000
0.3629538028980525,0.4317533422154820,0.9999945562371622,0.0148575797856399,0.2797579575739385,0.1390514150879023,0.0670253443182059,-0.1251462735791120,0.0670253443182059,0.0122344346945002,-0.1275580406058072,16.1369468324198948,0.7988980000000000
0.3629762653900764,0.4317461750722723,0.9999954047430314,0.0154808173212626,0.2831412848643560,0.1419811025879023,0.0660987927234258,-0.1277829923291121,0.0660987927234258,0.0127519140781401,-0.1324901264426463,16.1456560388007517,0.7988780000000000
0.3629985323998955,0.4317396896279945,0.9999946737588287,0.0161163101136651,0.2865145531966924,0.1449107900879024,0.0651719822714431,-0.1304197110791121,0.0651719822714431,0.0132798260196420,-0.1374157458678593,16.1543487392871796,0.7988580000000000
0.3630206039749963,0.4317338536756345,0.9999924378676233,0.0167640170309811,0.2898776243117753,0.1478404775879024,0.0642449105896606,-0.1330564298291122,0.0642449105896606,0.0138181452625174,-0.1423347463696857,16.1630246433868123,0.7988379999999999
0.3630424801504508,0.4317216651757277,1.0000049156532937,0.0174212350436561,0.2932169423422459,0.1507584463379025,0.0633212248260015,-0.1356826017041122,0.0633212248260015,0.0143646324660369,-0.1472274310345632,16.1716504984287290,0.7988179999999999
0.3630641609710984,0.4317171637942961,0.9999995873902238,0.0180931963693693,0.2965592565125553,0.1536881338379025,0.0623936250366570,-0.1383193204541123,0.0623936250366570,0.0149236469859178,-0.1521327735995751,16.1802920271350743,0.7987979999999999
0.3630856465008848,0.4317132195453568,0.9999929679973785,0.0187772455129073,0.2998909744858642,0.1566178213379026,0.0614657577587555,-0.1409560392041123,0.0614657577587555,0.0154929898016600,-0.1570310521253110,16.1889159151787680,0.7987779999999999
